age_years,gender,ssc_percentage,hsc_percentage,degree_percentage,degree_specialization,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,career_switch_willingness,relevant_experience,previous_ctc_lpa,expected_ctc_lpa,company_tier,job_role_match,competition_level,bond_requirement,notice_period_days,layoff_history,employment_gap_months,relocation_willingness,status,experience_category,skill_level
31,Male,65.29696544,69.94560053,78.87947544,Others,58.34285792,78.00361429,66.71432238,85.46615407,2,No,4,Not Willing,Not Relevant,6.617807836,7.468640092,Tier 3,Matched,High,Not Required,0.0,No,0.0,Willing,Not Placed,Senior,Medium
21,Male,72.52831874,75.94255171,82.26486413,Computer Science,78.39463047,66.81565461,71.35149198,77.90639133,0,No,2,Not Willing,Relevant,2.731670845,7.863186764,Tier 2,Matched,Medium,Not Required,0.0,No,0.0,Willing,Placed,Fresher,High
31,Male,63.95263877,70.66727626,75.3118658,Electronics,58.59506048,69.82805589,61.93917421,70.79645007,3,No,0,Not Willing,Relevant,7.864252643,8.327658594,Tier 2,Not Matched,High,Not Required,30.0,No,0.0,Willing,Not Placed,Senior,Medium
33,Male,69.97121038,73.02067466,67.29876175,Others,58.40273528,70.32593637,65.08790466,67.36180741,0,Yes,3,Not Willing,Relevant,6.476929352,5.876050477,Tier 2,Matched,Low,Not Required,60.0,No,6.0,Willing,Not Placed,Senior,Medium
32,Female,76.48979444,67.22853032,74.5280198,Computer Science,59.99488312,62.0683968,71.48617971,60.55989099,0,No,4,Not Willing,Relevant,4.525043389,6.842439881,Tier 3,Not Matched,Medium,Not Required,0.0,No,3.0,Willing,Not Placed,Senior,Medium
33,Male,64.82489673,58.10913776,74.00647038,Computer Science,65.62317339,63.32957218,50.35897236,73.61906517,1,No,0,Willing,Relevant,7.386389447,7.43936861,Tier 1,Not Matched,Medium,Not Required,90.0,No,0.0,Willing,Not Placed,Senior,Medium
32,Male,73.99253522,71.88356118,64.98255483,Computer Science,72.07738132,60.36351984,73.18157663,80.57319844,1,No,1,Willing,Relevant,5.374774796,6.162310394,Tier 3,Matched,Low,Not Required,30.0,No,0.0,Willing,Placed,Senior,Medium
33,Male,69.97121038,72.14055212,58.44529731,Information Technology,100.0,73.71996125,53.33713208,74.76429365,4,Yes,3,Not Willing,Relevant,3.690880093,7.681690668,Tier 1,Not Matched,Low,Not Required,15.0,No,12.0,Not Willing,Placed,Senior,High
30,Female,64.54253863,68.11037481,66.89668989,Mechanical,70.06519726,74.96235344,52.96125869,68.21414986,1,Yes,3,Not Willing,Relevant,6.116746315,7.529908159,Tier 3,Not Matched,Low,Not Required,15.0,No,3.0,Not Willing,Not Placed,Senior,Medium
31,Female,64.99085304,72.49146263,79.10397159,Others,83.58451588,74.31273631,75.94467697,82.7017278,2,No,4,Not Willing,Not Relevant,4.680989961,11.06558324,Tier 3,Matched,Medium,Not Required,15.0,Yes,0.0,Willing,Placed,Senior,High
31,Female,69.97121038,79.46087568,75.39121028,Mechanical,60.03580391,60.30835664,72.03822952,72.52111894,1,Yes,3,Willing,Relevant,5.107137167,12.75231753,Tier 3,Matched,Low,Required,60.0,No,3.0,Willing,Placed,Senior,Medium
29,Female,73.41404563,66.3167877,73.98793314,Information Technology,69.27512554,52.34463199,48.54768158,78.5526237,2,No,1,Not Willing,Relevant,5.79832959,5.215828834,Tier 2,Matched,Medium,Not Required,60.0,No,0.0,Willing,Not Placed,Senior,Medium
30,Female,71.04870662,73.29234603,79.15833076,Mechanical,46.64022321,77.6212767,67.86175832,82.61456467,1,Yes,1,Not Willing,Relevant,9.575996228,6.379861797,Tier 2,Not Matched,Medium,Not Required,0.0,No,3.0,Willing,Not Placed,Senior,Low
29,Female,57.65435655,78.6713524,77.46300904,Computer Science,88.50390402,70.60665071,72.14586967,75.08771304,2,Yes,4,Not Willing,Relevant,4.154738703,8.494386372,Tier 1,Matched,Low,Not Required,15.0,No,0.0,Willing,Placed,Senior,High
31,Male,69.97121038,77.07543204,68.42840486,Mechanical,70.42610447,64.77954761,86.06640147,76.05574618,0,No,2,Not Willing,Relevant,5.393576915,5.099593186,Tier 1,Matched,Medium,Not Required,0.0,No,6.0,Willing,Placed,Senior,Medium
29,Female,68.23118917,73.00499972,81.98662721,Others,40.0,65.41793779,60.18856832,80.55891692,2,Yes,3,Not Willing,Relevant,4.718630695,5.126513109,Tier 1,Not Matched,Medium,Not Required,0.0,No,3.0,Willing,Not Placed,Senior,Low
24,Female,66.11234816,59.83942015,92.79867446,Computer Science,50.58946861,64.78466784,59.23961276,58.18971955,2,Yes,3,Not Willing,Not Relevant,2.468456283,8.810251265,Tier 1,Matched,High,Not Required,0.0,No,3.0,Willing,Not Placed,Junior,Medium
22,Male,86.06787456,86.60734428,74.279544,Mechanical,56.90815503,48.61280441,48.34700812,70.44756001,0,Yes,4,Not Willing,Not Relevant,3.666494015,3.0,Tier 1,Not Matched,Low,Not Required,15.0,No,0.0,Willing,Not Placed,Fresher,Medium
27,Male,76.92770285,67.22748063,70.42637626,Mechanical,53.32633547,68.41891312,61.39664327,70.42990677,2,Yes,2,Not Willing,Not Relevant,3.616930553,8.451042054,Tier 3,Matched,High,Required,0.0,No,3.0,Willing,Not Placed,Junior,Medium
33,Male,72.16739723,90.91229413,72.95927825,Others,64.09563505,60.03538182,56.50257983,77.83696691,4,No,0,Willing,Relevant,6.34182398,9.333742559,Tier 1,Matched,Medium,Not Required,15.0,No,6.0,Willing,Not Placed,Senior,Medium
24,Male,69.20218273,75.08921549,78.66539825,Mechanical,89.99178229,45.45494184,64.25474071,75.43715691,1,No,0,Willing,Relevant,3.942124458,12.10966159,Tier 2,Not Matched,High,Not Required,15.0,No,12.0,Not Willing,Not Placed,Junior,High
34,Female,72.21349557,81.73944813,64.0269623,Mechanical,66.97339959,52.79294442,69.97264715,81.32734864,3,Yes,3,Not Willing,Not Relevant,5.500124953,4.878288692,Tier 1,Not Matched,High,Not Required,0.0,No,0.0,Willing,Placed,Senior,Medium
25,Female,65.71380351,51.95072997,63.28852456,Mechanical,65.60510593,67.9557757,72.48796466,68.32608568,0,No,0,Not Willing,Not Relevant,5.015783352,7.053637079,Tier 1,Matched,Low,Not Required,30.0,No,0.0,Willing,Not Placed,Junior,Medium
21,Female,80.2822429,74.56514179,78.93709886,Information Technology,84.4252359,67.3638823,67.4412684,61.87756114,3,Yes,2,Willing,Relevant,7.308238451,7.725115649,Tier 1,Matched,High,Required,0.0,No,3.0,Not Willing,Placed,Fresher,High
31,Female,65.47494044,57.25333068,70.91410332,Others,69.93028401,59.130297,71.41612946,45.0,3,Yes,2,Not Willing,Relevant,6.109764441,5.420225824,Tier 3,Matched,High,Not Required,0.0,No,0.0,Willing,Not Placed,Senior,Medium
32,Male,74.13720253,74.47907433,78.01260242,Computer Science,46.01419091,70.36945801,80.15190331,78.48602539,2,Yes,0,Not Willing,Relevant,8.239019106,11.38159285,Tier 2,Matched,Medium,Not Required,60.0,No,0.0,Willing,Not Placed,Senior,Low
30,Female,76.15123265,56.72115377,67.70221032,Computer Science,56.19450471,57.7823394,54.55571016,80.91280131,0,Yes,2,Not Willing,Relevant,5.505740443,9.358902378,Tier 3,Matched,Low,Not Required,0.0,No,0.0,Not Willing,Not Placed,Senior,Medium
33,Female,63.80060609,65.1678227,67.76143498,Computer Science,68.07489263,51.13576334,73.56214092,66.17624025,1,No,2,Not Willing,Relevant,6.802406065,7.204505702,Tier 3,Matched,Low,Required,0.0,No,3.0,Willing,Not Placed,Senior,Medium
26,Male,71.04016886,69.4458302,79.03459767,Electronics,81.98718934,40.64766362,69.69317926,59.39338092,2,Yes,0,Willing,Relevant,7.050273996,8.121004595,Tier 1,Matched,Medium,Not Required,15.0,No,0.0,Not Willing,Not Placed,Junior,High
32,Male,72.26548496,74.26458029,74.36518173,Others,67.06390551,58.004938,67.49243554,71.0597925,1,No,1,Not Willing,Relevant,1.321880956,5.331448121,Tier 2,Not Matched,Medium,Not Required,15.0,No,3.0,Willing,Not Placed,Senior,Medium
27,Male,61.60349499,75.22148661,71.58417927,Information Technology,72.6931796,60.60244279,62.93119732,64.83715775,4,Yes,1,Willing,Relevant,6.412978338,12.75635755,Tier 1,Matched,Low,Not Required,0.0,No,3.0,Willing,Not Placed,Junior,Medium
23,Female,70.27244458,77.336929,65.79692249,Information Technology,96.82004156,66.62289957,76.4968151,73.66963084,1,No,2,Not Willing,Relevant,1.842522226,4.176144338,Tier 1,Matched,Medium,Not Required,0.0,No,3.0,Willing,Placed,Junior,High
30,Female,74.27876262,89.63612284,76.6129892,Computer Science,54.14050248,64.19220764,70.09977174,94.4019603,1,No,2,Willing,Relevant,3.945538581,11.76655267,Tier 1,Matched,High,Not Required,30.0,Yes,0.0,Willing,Not Placed,Senior,Medium
22,Male,69.05117407,77.00588357,72.99640175,Information Technology,69.85654183,66.30687207,67.20004244,69.63803997,0,No,2,Willing,Not Relevant,7.324580466,9.946148495,Tier 2,Matched,Medium,Required,0.0,No,3.0,Not Willing,Not Placed,Fresher,Medium
33,Male,61.76873926,66.65136884,73.17798632,Computer Science,51.01268071,60.98033988,70.06391566,70.33220221,0,No,2,Not Willing,Relevant,5.84342029,9.555190287,Tier 3,Not Matched,Low,Not Required,0.0,No,0.0,Not Willing,Not Placed,Senior,Medium
32,Female,65.71379139,66.17616568,76.6112112,Others,78.43217592,53.5648185,66.64577525,70.62501438,0,No,0,Willing,Relevant,8.388737366,8.793005957,Tier 2,Matched,Low,Required,0.0,No,12.0,Willing,Not Placed,Senior,High
32,Female,81.85229429,76.5908253,88.83277741,Mechanical,77.47238681,72.96226053,76.65567956,73.87702501,0,No,1,Not Willing,Not Relevant,3.879163502,9.869021201,Tier 1,Matched,High,Required,0.0,No,3.0,Willing,Not Placed,Senior,High
30,Male,73.98628321,67.87829848,62.29958118,Computer Science,58.73727635,74.70270364,59.10821963,45.09906418,1,No,1,Not Willing,Relevant,7.569527725,7.909014351,Tier 2,Matched,High,Not Required,15.0,Yes,0.0,Not Willing,Not Placed,Senior,Medium
27,Female,68.01206405,72.75028499,84.36717257,Computer Science,64.48547134,73.27665849,59.23350738,66.88114282,1,No,1,Not Willing,Relevant,6.426875822,9.485250056,Tier 2,Matched,Low,Not Required,0.0,No,0.0,Willing,Not Placed,Junior,Medium
21,Female,83.57548198,79.88003798,78.44228283,Information Technology,95.69555277,73.58456714,52.30765166,58.72386461,2,Yes,1,Not Willing,Relevant,3.238644586,4.2,Tier 3,Matched,Low,Not Required,15.0,Yes,0.0,Willing,Placed,Fresher,High
22,Female,80.29795461,72.01438305,73.27612812,Others,69.44158989,58.81975333,78.14662093,76.43690542,3,Yes,0,Not Willing,Relevant,1.392138052,3.342544054,Tier 2,Matched,Medium,Not Required,0.0,No,0.0,Not Willing,Not Placed,Fresher,Medium
23,Male,69.97121038,62.60986795,87.75053328,Mechanical,55.89740458,66.55424788,61.37751094,50.23482062,0,Yes,0,Not Willing,Relevant,6.573185605,12.98611721,Tier 1,Matched,Medium,Required,30.0,Yes,0.0,Not Willing,Not Placed,Junior,Medium
24,Male,70.27015299,61.85794994,72.22582827,Mechanical,81.13315867,69.69922135,47.33349998,76.75408621,1,Yes,0,Not Willing,Relevant,3.895146591,8.219010152,Tier 1,Matched,Low,Not Required,15.0,No,3.0,Willing,Placed,Junior,High
25,Male,69.17416623,69.35250689,66.65595701,Information Technology,83.8790998,70.04892013,54.57611529,70.44824236,0,Yes,5,Not Willing,Relevant,7.060508483,9.155995155,Tier 2,Matched,Low,Not Required,0.0,No,0.0,Willing,Placed,Junior,High
24,Male,73.69422015,77.22680077,72.18022754,Others,66.14805878,49.55986742,61.06632102,72.10588616,2,Yes,0,Willing,Relevant,2.298547719,7.894476075,Tier 3,Not Matched,Medium,Not Required,0.0,No,0.0,Willing,Not Placed,Junior,Medium
30,Male,67.69514673,91.07295521,70.76567306,Electronics,72.39855017,59.07393311,60.6758088,76.99677101,3,Yes,4,Not Willing,Relevant,7.542963044,7.362424903,Tier 3,Matched,Low,Not Required,0.0,No,3.0,Willing,Placed,Senior,Medium
23,Female,78.36591284,74.42170989,79.23126363,Mechanical,69.05672928,47.87457286,86.19025966,69.51348447,2,No,0,Not Willing,Relevant,3.69177918,9.361080334,Tier 1,Not Matched,Low,Not Required,30.0,No,12.0,Not Willing,Not Placed,Junior,Medium
21,Male,59.79025487,75.23826412,64.19316608,Others,71.07081282,56.2411256,47.18066637,87.28771065,3,No,0,Willing,Not Relevant,1.0,6.602378458,Tier 3,Matched,High,Not Required,0.0,Yes,0.0,Willing,Not Placed,Fresher,Medium
27,Female,83.51684119,61.39244474,86.38384724,Electronics,76.17849116,86.55148,56.04729141,66.38323839,1,No,0,Willing,Relevant,3.990292594,4.241623704,Tier 2,Matched,Low,Required,0.0,No,12.0,Not Willing,Not Placed,Junior,High
32,Female,76.35366218,66.00843887,81.54961954,Information Technology,64.15738269,71.7463905,59.45150846,75.89591336,1,Yes,1,Not Willing,Relevant,6.289980162,5.341517886,Tier 1,Matched,Low,Not Required,0.0,Yes,0.0,Willing,Placed,Senior,Medium
30,Male,74.96812508,67.30337178,74.26349855,Mechanical,87.5204341,66.69243203,56.74545917,69.74469352,1,Yes,3,Not Willing,Relevant,1.0,7.827064278,Tier 2,Matched,High,Required,30.0,No,0.0,Willing,Placed,Senior,High
26,Male,66.61449656,71.05184857,78.58996767,Electronics,64.33839594,66.01924397,75.36716762,96.91331721,3,No,1,Willing,Relevant,4.535680512,8.942003126,Tier 3,Matched,Low,Required,0.0,No,3.0,Willing,Placed,Junior,Medium
22,Male,74.26003354,68.81534001,61.88101103,Computer Science,63.65397653,70.83052838,61.0958764,57.39857964,1,Yes,2,Not Willing,Relevant,7.95118853,11.05861529,Tier 2,Matched,High,Not Required,30.0,No,3.0,Willing,Not Placed,Fresher,Medium
22,Male,67.27311483,75.71464241,73.42543315,Electronics,69.13083321,74.58372874,61.05010294,87.26931383,3,No,2,Willing,Relevant,6.286065947,8.665004414,Tier 1,Matched,Low,Not Required,30.0,No,12.0,Willing,Placed,Fresher,Medium
23,Male,79.3874304,74.36263839,75.70325751,Computer Science,73.97850949,65.65129691,61.49614773,93.71955051,3,Yes,0,Not Willing,Relevant,5.633213824,9.689222542,Tier 2,Not Matched,Low,Not Required,0.0,No,0.0,Willing,Not Placed,Junior,Medium
28,Female,64.98074446,75.80423728,70.96095564,Computer Science,68.19453156,57.72228361,66.72636194,86.99198545,1,Yes,2,Willing,Relevant,4.458060216,13.08900284,Tier 2,Matched,Medium,Not Required,30.0,No,3.0,Willing,Placed,Junior,Medium
28,Male,71.22611813,83.98341751,59.81110298,Others,66.06755855,60.25041546,72.88061889,69.44389423,2,Yes,4,Not Willing,Relevant,5.915690951,11.26784598,Tier 1,Matched,Medium,Not Required,15.0,No,0.0,Not Willing,Placed,Junior,Medium
30,Female,79.51476788,73.60975967,86.25333908,Others,56.10630792,75.81193841,61.5209374,66.67994286,0,No,2,Not Willing,Relevant,4.236609629,5.920620214,Tier 1,Matched,Low,Not Required,30.0,Yes,3.0,Willing,Not Placed,Senior,Medium
30,Male,72.92100649,82.19186035,77.46111212,Electronics,74.07657848,70.99579688,88.09806768,100.0,1,No,2,Not Willing,Relevant,7.303136794,6.786988272,Tier 1,Matched,Medium,Not Required,15.0,No,3.0,Willing,Placed,Senior,Medium
30,Male,67.47563812,66.12206913,77.04047547,Computer Science,78.7834264,81.45137139,66.18505145,73.35512408,2,Yes,1,Not Willing,Not Relevant,5.136179558,4.510645273,Tier 1,Matched,Low,Not Required,0.0,No,12.0,Willing,Placed,Senior,High
32,Female,55.74193109,76.22271356,80.88128021,Computer Science,57.66302171,68.34061088,50.31695766,78.25311535,1,No,0,Not Willing,Relevant,5.500521306,9.241171077,Tier 1,Not Matched,Low,Required,30.0,No,6.0,Willing,Not Placed,Senior,Medium
30,Male,65.54488847,73.14105483,67.09195253,Information Technology,71.84342782,68.18579463,64.9356714,57.78842628,0,No,4,Willing,Not Relevant,1.0,8.365325557,Tier 1,Matched,Medium,Not Required,30.0,Yes,3.0,Willing,Not Placed,Senior,Medium
31,Male,77.17186733,83.36224415,74.0213669,Electronics,68.84357643,45.63464932,63.15902903,71.6504439,1,No,3,Willing,Relevant,2.654477871,5.476510013,Tier 1,Matched,Medium,Not Required,30.0,No,6.0,Willing,Placed,Senior,Medium
34,Female,87.95447266,82.97699044,76.61301506,Computer Science,79.22019349,63.65743812,76.08471457,68.47981088,0,No,0,Willing,Relevant,6.364732946,9.603331925,Tier 3,Not Matched,Medium,Required,0.0,No,0.0,Willing,Not Placed,Senior,High
32,Male,66.72633468,72.80306991,78.44836259,Mechanical,43.18739985,50.29044288,72.72966839,75.92800862,2,Yes,3,Not Willing,Relevant,8.5272155,3.165222715,Tier 1,Not Matched,Low,Not Required,0.0,No,18.0,Willing,Not Placed,Senior,Low
28,Male,50.21213444,67.73926094,89.2956486,Others,72.35556283,51.28638608,73.382786,66.59703502,1,No,2,Not Willing,Relevant,8.987856751,10.36239956,Tier 1,Matched,High,Required,30.0,No,0.0,Willing,Not Placed,Junior,Medium
27,Male,63.51691861,73.71172066,74.7806594,Computer Science,81.38331803,70.92248483,63.32050843,88.79066696,4,No,2,Not Willing,Relevant,3.984440643,11.42833205,Tier 1,Matched,High,Required,30.0,No,0.0,Willing,Placed,Junior,High
34,Male,76.65979732,73.57976866,79.5724843,Electronics,87.78478791,57.90192795,54.50879138,74.67215297,0,Yes,0,Not Willing,Relevant,4.845510763,3.854078519,Tier 3,Matched,Low,Not Required,60.0,No,12.0,Willing,Placed,Senior,High
22,Male,69.97121038,61.80601173,72.15185336,Computer Science,81.18033073,77.68054573,81.25530333,57.74928769,0,Yes,1,Willing,Not Relevant,4.968072265,10.04114975,Tier 1,Matched,Low,Not Required,30.0,No,0.0,Willing,Placed,Fresher,High
21,Female,79.17362258,61.37431146,71.5794615,Information Technology,52.5343119,72.49630738,70.53972321,65.21192995,0,No,0,Not Willing,Relevant,4.364556895,4.836930552,Tier 1,Matched,Medium,Not Required,90.0,No,3.0,Willing,Not Placed,Fresher,Medium
26,Female,82.02423071,69.96522537,76.46626253,Mechanical,73.46931558,56.47148892,82.93798404,85.52863702,1,No,0,Not Willing,Relevant,5.727750914,11.1538106,Tier 1,Matched,Medium,Not Required,30.0,No,0.0,Willing,Not Placed,Junior,Medium
31,Male,65.32623765,84.82872965,85.51390919,Computer Science,79.55352838,61.65724178,53.84941169,70.57811042,0,Yes,0,Willing,Not Relevant,4.710027307,9.560702386,Tier 1,Matched,Low,Required,0.0,Yes,0.0,Not Willing,Not Placed,Senior,High
28,Female,81.9324571,84.69143577,79.69189783,Information Technology,57.09166707,55.38320849,77.05835056,76.62241515,1,Yes,0,Not Willing,Relevant,5.670368057,6.799717156,Tier 1,Matched,Medium,Not Required,15.0,No,12.0,Not Willing,Not Placed,Junior,Medium
21,Female,78.33516282,89.96209595,67.17133161,Electronics,57.4292855,61.97619013,46.4322117,74.1904654,1,No,1,Willing,Not Relevant,9.245701664,7.548742925,Tier 3,Matched,Low,Not Required,0.0,No,0.0,Willing,Not Placed,Fresher,Medium
23,Male,63.97874103,64.58017564,68.8402135,Electronics,76.59425261,55.18749004,57.75093948,94.2711603,0,Yes,5,Not Willing,Not Relevant,7.115329014,9.295449964,Tier 2,Matched,Medium,Not Required,15.0,No,3.0,Willing,Placed,Junior,High
21,Male,83.39959179,86.2752534,68.73657659,Electronics,89.32380392,68.47592711,49.31116816,91.18023536,2,No,0,Not Willing,Relevant,6.318738734,8.487167964,Tier 2,Matched,Low,Required,90.0,No,6.0,Willing,Placed,Fresher,High
30,Female,76.16280888,70.35791858,65.28028316,Information Technology,58.10911675,45.01650106,57.60472352,46.54984334,3,No,3,Willing,Relevant,3.50990023,3.629860734,Tier 3,Matched,Low,Not Required,0.0,No,6.0,Willing,Not Placed,Senior,Medium
29,Female,69.97121038,74.26315565,66.49890997,Electronics,70.3930408,67.24991609,63.29007933,70.64800435,2,Yes,1,Willing,Relevant,7.107343051,6.50857727,Tier 3,Matched,Medium,Required,0.0,No,3.0,Willing,Placed,Senior,Medium
27,Female,80.76495654,86.88218385,72.10490679,Computer Science,88.18625567,60.93508206,66.79856351,95.2813083,3,Yes,0,Not Willing,Relevant,8.254953629,7.350065263,Tier 2,Not Matched,Low,Required,0.0,No,3.0,Willing,Placed,Junior,High
34,Male,74.31191882,72.22771805,84.92209537,Mechanical,48.24036123,68.78532568,60.38626876,48.38893063,1,No,1,Not Willing,Relevant,6.429497569,6.862174615,Tier 1,Matched,Medium,Required,0.0,No,6.0,Willing,Not Placed,Senior,Low
28,Female,79.17471193,72.15220156,62.03075119,Electronics,58.49486036,54.61489165,60.68924399,71.43029151,0,No,2,Willing,Relevant,5.582842944,3.0,Tier 1,Matched,Low,Required,60.0,Yes,0.0,Willing,Not Placed,Junior,Medium
29,Female,62.71429807,64.10664363,89.53259454,Information Technology,43.66191975,54.5390495,57.1491693,61.52047757,0,Yes,3,Not Willing,Relevant,6.243346638,3.0,Tier 1,Not Matched,High,Not Required,0.0,No,0.0,Not Willing,Not Placed,Senior,Low
23,Female,79.2087159,67.75904696,78.72191298,Others,72.66597731,66.46727923,63.46717283,71.79211612,0,No,1,Willing,Relevant,6.928416249,4.446414829,Tier 1,Not Matched,Medium,Not Required,0.0,No,0.0,Willing,Placed,Junior,Medium
30,Male,75.31832174,70.07425486,68.5093491,Electronics,67.85314895,67.01694835,56.38639402,85.99542083,2,No,0,Not Willing,Relevant,3.759412815,3.0,Tier 1,Not Matched,Low,Not Required,30.0,Yes,0.0,Willing,Not Placed,Senior,Medium
31,Female,71.99219102,59.34767193,73.80399427,Mechanical,53.99483772,69.99010487,52.41675229,100.0,0,No,2,Not Willing,Not Relevant,3.358948618,10.17069756,Tier 1,Matched,Medium,Not Required,0.0,No,3.0,Willing,Not Placed,Senior,Medium
